mean_velocity,std_velocity,mean_acceleration,std_acceleration,movement_density
777.4594305730957,1443.8538935714296,653.6024403449309,125050.16657763769,11.916666666666666
1710.678205638577,3363.8382709706784,5839.80187749196,296709.6451645173,18.55
2428.7740476656118,4473.803042819386,-3367.20700278219,322277.0821028845,6.216666666666667
646.8625000715552,990.5380390576307,985.1327787022558,59084.728578289105,2.316666666666667
1537.2425839833297,2907.8950072801827,-1915.5459808183336,213962.42001517274,6.25
1657.5763767591868,3481.1959577674197,3917.037199994849,271784.17474542075,26.6
2284.9354049612257,4162.53238250625,546.1328296236037,278146.3805131028,8.0
1724.340988372688,3126.212105686046,3415.3069071974637,236531.9815712303,6.183333333333334
1245.747629147944,874.9542935738334,-10061.586506994954,43058.04313172224,0.6666666666666666
1543.502433977458,2558.6268153062197,-345.5384088637434,241603.44429371055,5.85
2400.387698358926,4068.6047795770605,4176.916033230732,282039.5361971667,5.433333333333334
1707.1109330816162,2552.261480484099,3971.392164908398,205105.20281175175,8.233333333333333
1633.695573052534,2980.711393245141,-471.18916259190513,182833.25234639898,8.316666666666666
785.7627783454541,1661.9127823880888,1960.460795447776,148823.31281037102,28.75
3833.2509510769787,6183.831540277494,9559.618568816702,416873.0780554101,4.15
2306.939717551423,4960.37633010951,5599.9718918607705,254373.34193692752,17.783333333333335
1408.839978637623,1716.9078378553058,-39592.431351919855,84457.1140994514,0.4
1775.0597230077806,3077.3771834731792,2098.3191860836155,201147.70919182137,27.05
2127.731009945197,3744.033836949091,7828.3728369746395,340604.55883760634,14.55
1666.8990597614106,2743.8401653466676,6291.450531532283,325714.1231624746,2.0
1403.4607366899008,2378.636111264548,-546.9090857803976,148335.3370558889,10.2
1496.32161182403,3393.966360950408,6960.182485502515,365099.04068091465,5.016666666666667
1254.5457869355391,2251.280879754829,3169.5838642107065,144517.9695976256,10.783333333333333
1295.313500020683,1830.6057497729928,-34648.145777651844,111421.99800212508,0.6166666666666667
2380.306525366858,3924.780060616036,-11514.200598395606,151888.20929548825,1.2333333333333334
2287.13723219097,2840.105548570149,-780.3806282012953,252917.08233744753,3.0
1092.924005410262,1013.862009991008,-331.79600483170896,56553.81067316897,0.9666666666666667
524.6119502152903,345.6076743158455,-2324.2078326169935,27743.014101580517,0.5333333333333333
479.7330225757932,568.7330306380178,-4008.1546179641423,32889.213240023455,0.65
2891.9129433249386,5291.690682613405,-11058.351945959583,377288.7728695495,4.066666666666666
1113.6346284692822,1992.4869922340506,3372.2406420325133,192228.53891905968,7.383333333333334
904.8241997299249,1847.856796199939,3132.1623189224724,184108.26576957136,17.15
731.9517899491839,1274.1544289455835,3799.317939485172,85298.966601145,10.583333333333334
838.545135638757,1707.3197818810268,1988.885389451554,120072.53370886974,34.88333333333333
1388.5982213421084,3235.8830964371687,-1882.858513687462,222876.16471938536,7.6
683.8428256430121,783.370625023901,1701.1516074089186,75827.5818564957,10.516666666666667
1947.493973085128,2799.6416224833383,-4581.784711008552,188665.397638744,2.783333333333333
1189.5318720666844,2717.6894013962747,930.4386557446089,162957.61107363543,18.65
531.7864958111902,890.6915542814103,-312.81369228716574,48944.42915155173,8.6
483.071778847582,558.1719967041141,738.9904524174516,27635.262094135232,3.683333333333333
554.5123364671512,760.108856157262,979.9180997385773,54906.61072746607,10.933333333333334
317.8437303783467,766.5874027165358,943.1236691524803,47204.93766776898,53.63333333333333
1183.2150777066242,1894.9752186321232,4153.466115470045,163876.47408545308,13.85
2715.278520759814,1949.2892057534193,-5840.505039327052,128021.45251131643,0.9166666666666666
793.2635964792141,1724.1072072242846,2225.4256183259413,133697.65818114195,19.35
818.9917404878602,1915.1519363788973,2895.919914022563,186538.17649899426,23.316666666666666
1864.2635690436507,3153.2649323462156,3618.5909005579965,241244.82682114342,8.216666666666667
732.4644761107976,1943.6099491969708,2314.2840272082044,139422.56403282058,41.78333333333333
1386.0490876861504,2789.5399910269657,3243.5660197238158,211499.579651856,38.88333333333333
1185.0398068076693,2116.4400354659692,2250.7058266882955,162669.55508038076,13.416666666666666
2105.1066329974574,3597.0676729915162,7117.2823911760925,269885.41002410284,10.183333333333334
1106.44098733172,1240.6986054705953,-2223.7103240117594,106321.41289416773,1.2666666666666666
1357.3485503522152,2683.891653417445,3126.315790601367,267592.0433335337,6.883333333333334
702.9408312447684,831.479456359593,-1378.8871238974777,53223.2050006567,2.033333333333333
765.1940776722975,1516.3177867098498,1498.1989257075602,162000.22027155533,2.6333333333333333
1282.8763236493032,2492.520425031976,14252.733085077343,266538.28832110995,2.6
846.2071245700914,1580.5526947930193,2102.015474313652,122223.91364351742,19.1
1169.4234721483438,2090.401365449106,5410.114908366584,187553.03503813627,12.2
862.4055872622623,2237.931586001909,2188.143233153281,163028.25119117083,8.916666666666666
653.92969961999,1059.4504978799273,1224.5111056961127,102204.9855053296,4.65
359.43567833515016,203.29165366699007,1743.8495486701722,17352.676104539216,0.6833333333333333
1306.670921561267,2602.8100686956577,439.9037249935365,219510.46375378227,6.6
1222.8888029015636,2184.904243195091,-4967.102631720559,243128.526312301,2.566666666666667
2702.8265013106397,552.9963435078884,64998.294534661545,99987.10664580057,0.08333333333333333
556.4062549352138,826.3477147359174,1843.1634029977145,73316.26495884532,2.716666666666667
1314.775125781001,2629.611616734399,-29309.696905523637,77531.23556836847,0.9166666666666666
1598.1206366401632,2440.0656607214555,-20333.73703426527,59783.6895468733,1.1166666666666667
739.6919006012195,747.8155651618827,-1892.0031418812407,78455.10146481032,1.9
1520.3439744626028,3053.402576664415,2606.7496902940497,248983.95164400153,10.883333333333333
2083.5344401905095,3407.880820996,-567.0006590120176,318105.1042544262,2.1333333333333333
907.788242331458,1760.3472563283897,820.878912145487,107096.29816941827,20.766666666666666
1508.128423494615,2571.999207628588,-5001.449825058584,163359.25836338848,4.283333333333333
1382.9809104565768,2522.466591956015,-1090.8742909704877,154093.94876913962,9.083333333333334
1313.0371080107925,1748.6651336049129,-18695.57332507358,188355.80456440084,0.65
966.3308345210281,2208.2124294923306,3120.1497882542367,163355.29757128973,24.083333333333332
1290.4309124036595,2391.110057391249,-3811.3176727954274,235683.8880748787,2.75
1550.1041444823113,2276.8205261762587,-4025.792863103982,99293.94986560104,4.1
1712.0244480636588,2074.8586412680606,-371.0137339140077,207199.92870563085,1.2333333333333334
556.7434211514318,596.7619549394637,-2340.74486227069,30013.635589679532,2.6333333333333333
1297.0009127163798,2425.292593251907,4541.294821488119,223710.71330016828,7.55
928.7706042745185,2474.1517052789277,1098.670865532503,179375.76059387054,12.616666666666667
858.407368731448,2032.7847252838908,2126.6597552462677,157613.88004671384,29.85
481.0984805261862,452.8041715364556,-3010.1006765356806,27071.31997660203,1.3333333333333333
508.70730792882864,950.1928761545266,669.9911615119008,79270.0675038493,30.666666666666668
1756.3362091378249,3506.365512543996,-563.7915940639291,219554.62532785637,9.966666666666667
1173.5186973017828,2657.004708241816,4087.6742534947184,204303.6974083904,32.25
1525.0021057756103,3118.2584787444575,3129.270883231213,242647.0456474266,9.75
1257.7068263006333,2485.195313011258,2366.3045352408253,202644.58873024597,12.383333333333333
1341.4639091468546,2444.3938724970544,3570.057450236465,221667.74518145577,11.9
1162.7587392001644,2332.3593925512664,3485.489644739767,213361.0097679908,26.783333333333335
716.844962076166,1717.2884014115891,1725.8447976281618,133461.64736308786,25.7
553.2962084351209,1310.1194700033388,724.4352617800581,105664.94560194666,27.5
1867.3271317586132,3118.392822063978,8092.806400811442,299704.6389102631,4.583333333333333
903.3242382053083,1668.903933694227,1170.0093442962705,86654.11646675612,12.366666666666667
392.9430311551926,635.3283613397464,12.092510868494749,45385.29708361942,16.7
953.0784049529873,1703.379999762084,7462.384790923132,278515.7266735707,21.35
1551.2907511256305,3338.0214106310286,-5919.634551760059,165715.13545215997,5.566666666666666
1247.1510960239227,2613.059803559328,1029.248165029132,259169.22747695187,17.066666666666666
1608.5313610821038,3367.0194664697574,5041.007213171351,350973.055765344,10.966666666666667
1123.8549526902582,1374.1831021425357,-16280.692679443104,67396.42675994302,0.9666666666666667
505.27299197233174,1051.059667823503,318.92817415575365,76978.45194750768,21.766666666666666
1328.7001539363002,1533.108053385574,-17067.2570445833,50319.19688597502,0.6833333333333333
567.5846841509276,812.4681919716858,-5494.442367900696,89077.38340512608,1.4666666666666666
432.88357615121987,775.5593785876657,589.9553266437862,55904.372935890955,21.983333333333334
1632.61556245786,2849.295854968643,711.0619358384203,222005.7578748726,11.866666666666667
2746.8879619146715,4120.4929813041,-5637.5674481733995,299103.79720627895,3.9
693.9142210447457,1371.559859511738,206.40648507310203,102736.35696970778,18.0
773.3204384873573,1268.5050290690656,3339.479668733732,74786.20207113614,1.2833333333333334
676.263165208971,1587.8816895974137,1544.7679350912242,139519.92333496155,3.6666666666666665
1321.3232941246806,1982.4924451891827,-5475.1393418802345,59748.59993272242,1.7166666666666666
396.3488020437223,213.76671661163311,-604.1468172324843,21151.248636691587,0.5166666666666667
2612.0949159649203,4561.201285161136,17088.16975904289,416006.88771576755,1.7166666666666666
1995.1597577984503,4066.254377541203,12735.945420330929,209528.27242076286,5.3
1388.2154992915207,2326.889341207888,9282.835340822787,220070.03960860928,17.9
1073.434162828567,2436.9401997871323,3084.820271250194,214861.86340304938,16.633333333333333
1049.7924291794957,1925.7204587779686,2337.332808450984,163018.83868752333,17.566666666666666
1350.9231445768548,2698.5716741722767,4981.972225554951,245483.65188650813,20.333333333333332
615.007172899693,1103.441273922763,930.2679451926007,52083.098836828656,10.466666666666667
960.124040163558,2042.1384691085625,4721.484097458616,218259.2455797909,11.75
925.6456660796358,1893.9116423549349,1607.8350933164,138727.6505126184,20.916666666666668
1040.547668251932,2416.4165792550425,3228.993685493264,168381.12674291848,11.1
767.8707574732812,1712.4603405477737,4780.956882175705,217081.38961877613,4.333333333333333
1001.5896280502137,1376.9922537442344,329.46659663443603,118617.65701904849,3.683333333333333
659.24237423459,1071.7444555366908,892.4184155018668,105603.32650420949,5.466666666666667
1159.5902021981124,1071.51573502666,-901.0505260706254,59957.99175980557,0.85
2060.1209661841676,2810.2852947798974,-4940.636876105154,217927.4284536651,0.7166666666666667
1260.0122065818512,2592.0962933996198,3767.0927373771306,175991.85747397193,15.433333333333334
1235.1786939205658,2434.766461644423,2439.684285128665,163092.45484802025,15.833333333333334
1050.622150945693,2270.0430479690494,8432.254540509424,278199.33841820754,6.933333333333334
1451.268150936811,2401.068557448269,6816.596139185835,214734.96595568582,6.483333333333333
784.8989566835967,1340.8609538112496,-24054.697072899722,69341.35508231205,0.6166666666666667
1729.3046420295686,2313.9499223093994,3876.6906610509377,209906.53901736852,4.8
465.5523893379538,534.7135825450039,-7164.138883760688,26724.815090459433,0.65
1059.4180795695154,2068.245571897616,411.26002898575416,139738.16123496086,6.4
1005.0694991203535,1932.3385851296962,6631.292610624812,225740.57463030075,7.833333333333333
815.5338646389887,903.6618293278478,-2517.4328668100984,37734.807060492036,1.9666666666666666
2476.7110100605128,4380.671563700923,-11511.50850374671,187662.1435019333,2.533333333333333
602.3645455686911,1772.5773429691192,2463.225732185561,136016.50298090823,12.583333333333334
67.20739147467697,54.72497430191299,3059.4279137105227,8946.181301104503,0.45
1329.1091867507273,2549.221392977141,11454.122830135497,278675.2859864657,13.05
1543.6128266603773,3039.11079809578,5703.042174683351,211292.22222704958,15.416666666666666
1152.6057823472654,2563.522924609418,6835.530580179967,274987.1266200837,15.633333333333333
1748.9591403611998,3877.3978312104755,14321.673526528954,696947.390704198,34.63333333333333
2419.8610538561043,3679.839306686173,-10308.613683734926,357394.09890584915,1.5833333333333333
2506.8382650004673,3218.976965124962,564133.6302409478,3802085.891814662,0.8333333333333334
1271.5272085355377,2539.6479617787286,20798.522294085902,357178.3313257716,17.966666666666665
642.5977415617351,1529.2852224555265,9819.81888480119,213490.87747209982,7.116666666666666
1255.597172853463,1968.8596066509335,42320.27801842041,299863.8149834565,2.3666666666666667
1793.064496289636,4340.736202853101,139576.6579505139,1071254.9670877806,4.183333333333334
2808.9045165129455,5833.0814108961185,436515.2966660567,4586448.878897167,3.933333333333333
1282.7362082499096,2204.2307449775276,74103.89484430949,692112.5454758871,13.9
1136.2070468576912,2152.6675443061254,8976.656317206376,209731.2868011952,17.333333333333332
1564.3375456685494,3231.194138646933,147181.0087830643,3258743.769929765,10.066666666666666
852.6974220506173,2251.9544205897887,11977.203533873611,285021.17582801,32.36666666666667
3279.7096665020827,4532.395488045033,-36899.129662428364,238197.43584725304,0.7833333333333333
1167.094627493353,2587.1136958124225,14652.120483201883,402610.87129107444,4.55
798.5798388110746,1794.9547832406083,58613.74817023893,1125712.1202110653,9.883333333333333
2090.553301755351,4427.8012840883375,24365.106434461104,424924.9774249295,9.266666666666667
1532.7206871307405,3522.1081855253587,120632.62170654484,1975352.7788595867,17.55
1446.3023283934472,2596.8330558186162,30256.96748796203,595327.7633654011,5.516666666666667
940.6958408170719,1056.287803390437,3187.765315398989,89090.85356592304,0.9833333333333333
1239.5765494006207,2828.5433318510263,14844.424795100029,415702.6727443417,19.016666666666666
